All calculations,VPHa,VPHb,VPHc
"Time in s","Voltage in p.u.","Voltage in p.u.","Voltage in p.u."
12.3504176096,0.3815383012,0.5772563615,-0.9587944113
12.3505176096,0.3471011750,0.6067589295,-0.9538598537
12.3506176096,0.3121344826,0.6354022622,-0.9475364947
12.3507176096,0.2767248713,0.6630168557,-0.9397414775
12.3508176096,0.2408655162,0.6896209726,-0.9304862399
12.3509176096,0.2045848000,0.7152531424,-0.9198376942
12.3510000000,0.1744691161,0.7355453471,-0.9100142155
12.3510505000,0.1559480098,0.7473956804,-0.9033434428
12.3511176096,0.1312128549,0.7628255990,-0.8940382070
12.3512176096,0.0941940893,0.7851263864,-0.8793202294
12.3513176096,0.0570705397,0.8062725404,-0.8633428344
12.3514176096,0.0199046767,0.8262056247,-0.8461100563
12.3515176096,-0.0173487720,0.8449948031,-0.8276457867
12.3516176096,-0.0546046065,0.8625708511,-0.8079660009
12.3517176096,-0.0917277647,0.8787775684,-0.7870495605
12.3518176096,-0.1287309919,0.8936328508,-0.7649016164
12.3519176096,-0.1656108552,0.9071930600,-0.7415819629
12.3520000000,-0.1957961651,0.9173228456,-0.7215264391
12.3520505000,-0.2140866723,0.9228326770,-0.7087457636
12.3521176096,-0.2383416033,0.9297376558,-0.6913958118
12.3522176096,-0.2742976103,0.9391658853,-0.6648680350
12.3523176096,-0.3098262568,0.9472276169,-0.6374011206
12.3524176096,-0.3448578300,0.9538831646,-0.6090250957
12.3525176096,-0.3794544449,0.9591919452,-0.5797372621
12.3526176096,-0.4135256122,0.9631117948,-0.5495859449
12.3527176096,-0.4469077096,0.9655227498,-0.5186148032
12.3528176096,-0.4796175183,0.9664397242,-0.4868219694
12.3529176096,-0.5116770459,0.9659286481,-0.4542513664
12.3530000000,-0.5374960265,0.9644018417,-0.4269055799
12.3530505000,-0.5528678686,0.9627579946,-0.4098898910
12.3531176096,-0.5730778427,0.9601186612,-0.3870405839
12.3532176096,-0.6026864502,0.9552818130,-0.3525951288
12.3533176096,-0.6313980601,0.9490673124,-0.3176690189
12.3534176096,-0.6591459772,0.9414600735,-0.2823138635
12.3535176096,-0.6860000332,0.9325010654,-0.2465007999
12.3536176096,-0.7118777369,0.9221813640,-0.2103033954
12.3537176096,-0.7366109454,0.9104348443,-0.1738236679
12.3538176096,-0.7602180104,0.8972712690,-0.1370530282
12.3539176096,-0.7827431427,0.8827564762,-0.1000131036
12.3540000000,-0.8003990793,0.8697912010,-0.0693918924
12.3540505000,-0.8105916312,0.8612313906,-0.0506395304
12.3541176096,-0.8237844071,0.8494304982,-0.0256458624
12.3542176096,-0.8426909083,0.8310317757,0.0116593607
12.3543176096,-0.8603623421,0.8114467115,0.0489158581
12.3544176096,-0.8767448514,0.7906870498,0.0860580285
12.3545176096,-0.8919057376,0.7687693254,0.1231366385
12.3546176096,-0.9057826144,0.7457191509,0.1600636892
12.3547176096,-0.9182275118,0.7215339282,0.1966938088
12.3548176096,-0.9292576657,0.6962168595,0.2330410309
12.3549176096,-0.9389330055,0.6698240492,0.2691091804
12.3550000000,-0.9458268035,0.6473196373,0.2985073898
12.3550505000,-0.9493393779,0.6330981330,0.3162414682
12.3551176096,-0.9535723847,0.6138651009,0.3397075067
12.3552176096,-0.9589925639,0.5846012597,0.3743915265
12.3553176096,-0.9630209364,0.5545168507,0.4085043074
12.3554176096,-0.9656244161,0.5236487288,0.4419759085
12.3555176096,-0.9668579109,0.4919865963,0.4748715352
12.3556176096,-0.9666882907,0.4595868303,0.5071016805
12.3557176096,-0.9650094780,0.4265107147,0.5384989829
12.3558176096,-0.9618350793,0.3927544443,0.5690808539
12.3559176096,-0.9572319587,0.3583561773,0.5988759998
12.3560000000,-0.9523448201,0.3296149589,0.6227300792
12.3560505000,-0.9486576616,0.3118188142,0.6368390650
12.3561176096,-0.9433040877,0.2879763039,0.6553280011
12.3562176096,-0.9344343106,0.2521424105,0.6822921168
12.3563176096,-0.9242204587,0.2159745257,0.7082461492
12.3564176096,-0.9126550944,0.1795291975,0.7331261125
12.3565176096,-0.8997726950,0.1427708322,0.7570020779
12.3566176096,-0.8855742404,0.1057782837,0.7797961713
12.3567176096,-0.8700111065,0.0686676955,0.8013436250
12.3568176096,-0.8530912923,0.0314288307,0.8216626750
12.3569176096,-0.8348788011,-0.0059236804,0.8408026944
12.3570000000,-0.8189228435,-0.0366809652,0.8556040211
12.3570505000,-0.8085740702,-0.0554381965,0.8640124788
12.3571176096,-0.7944157222,-0.0803885420,0.8748044760
12.3572176096,-0.7725521481,-0.1175295060,0.8900818653
12.3573176096,-0.7495898026,-0.1544685317,0.9040585450
12.3574176096,-0.7255479995,-0.1911376943,0.9166859040
12.3575176096,-0.7004357499,-0.2275926427,0.9280286022
12.3576176096,-0.6742879887,-0.2637436298,0.9380318276
12.3577176096,-0.6471206643,-0.2994367275,0.9465576004
12.3578176096,-0.6189350153,-0.3346870911,0.9536223144
12.3579176096,-0.5897828101,-0.3695057532,0.9592887708
12.3580000000,-0.5650973527,-0.3977598074,0.9628573672
12.3580505000,-0.5496044515,-0.4147219156,0.9643265739
12.3581176096,-0.5287176219,-0.4371137638,0.9658315922
12.3582176096,-0.4970668478,-0.4701039181,0.9671709719
12.3583176096,-0.4647242320,-0.5023855955,0.9671100329
12.3584176096,-0.4317330062,-0.5338894888,0.9656226998
12.3585176096,-0.3980754154,-0.5646831254,0.9627587452
12.3586176096,-0.3638152114,-0.5946790454,0.9584944606
12.3587176096,-0.3290305511,-0.6237081520,0.9527389064
12.3588176096,-0.2937157483,-0.6517882915,0.9455042426
12.3589176096,-0.2579027566,-0.6789545345,0.9368574933
12.3590000000,-0.2281113736,-0.7005515912,0.9286631666
12.3590505000,-0.2097486967,-0.7132247427,0.9229736409
12.3591176096,-0.1851996960,-0.7297658623,0.9149657595
12.3592176096,-0.1484084869,-0.7537545270,0.9021632146
12.3593176096,-0.1114342696,-0.7766320370,0.8880665068
12.3594176096,-0.0743378384,-0.7983379035,0.8726759416
12.3595176096,-0.0370772975,-0.8189416206,0.8560191174
12.3596176096,0.0002641538,-0.8383708569,0.8381069018
12.3597176096,0.0375576465,-0.8564661840,0.8189087357
12.3598176096,0.0748149429,-0.8732455225,0.7984307772
12.3599176096,0.1120285805,-0.8887628360,0.7767344526
12.3600000000,0.1425499677,-0.9005253859,0.7579756149
12.3600505000,0.1610850824,-0.9070448160,0.7459599301
12.3601176096,0.1856900854,-0.9153011807,0.7296112915
12.3602176096,0.2222170179,-0.9267581712,0.7045413490
12.3603176096,0.2583909574,-0.9368644359,0.6784736737
12.3604176096,0.2941424885,-0.9455772102,0.6514349164
12.3605176096,0.3295314850,-0.9529577612,0.6234264704
12.3606176096,0.3644675226,-0.9589595037,0.5944921747
12.3607176096,0.3987899607,-0.9634560885,0.5646663210
12.3608176096,0.4325149029,-0.9664628885,0.5339481783
12.3609176096,0.4656604643,-0.9680448470,0.5023845748
12.3610000000,0.4924263756,-0.9682392064,0.4758130226
12.3610505000,0.5084098422,-0.9676436501,0.4592339995
12.3611176096,0.5294545812,-0.9663976635,0.4369432735
12.3612176096,0.5603485823,-0.9636328799,0.4032844883
12.3613176096,0.5904051939,-0.9594762092,0.3690712055
12.3614176096,0.6195565931,-0.9539089114,0.3343525080
12.3615176096,0.6478718350,-0.9469750451,0.2991033994
12.3616176096,0.6752665510,-0.9386606060,0.2633942438
12.3617176096,0.7015719311,-0.9288908727,0.2273191298
12.3618176096,0.7268060538,-0.9176764257,0.1908705597
12.3619176096,0.7510099496,-0.9050836667,0.1540739044
12.3620000000,0.7700845928,-0.8936755723,0.1235911664
12.3620505000,0.7811659685,-0.8860490391,0.1048832572
12.3621176096,0.7955556186,-0.8754791509,0.0799237187
12.3622176096,0.8162732338,-0.8588919746,0.0426189268
12.3623176096,0.8357918972,-0.8410763164,0.0052846046
12.3624176096,0.8540553619,-0.8220402283,-0.0320149486
12.3625176096,0.8711317265,-0.8018041091,-0.0693274330
12.3626176096,0.8869550680,-0.7803885838,-0.1065663002
12.3627176096,0.9013732042,-0.7577815201,-0.1435915005
12.3628176096,0.9144035353,-0.7339871681,-0.1804161841
12.3629176096,0.9261039858,-0.7090636540,-0.2170401492
12.3630000000,0.9346800641,-0.6877241940,-0.2469556879
12.3630505000,0.9392282350,-0.6741841723,-0.2650438808
12.3631176096,0.9448445924,-0.6558393844,-0.2890050264
12.3632176096,0.9523358408,-0.6278610711,-0.3244745885
12.3633176096,0.9584426222,-0.5989983360,-0.3594441054
12.3634176096,0.9631285490,-0.5692848484,-0.3938435203
12.3635176096,0.9664507710,-0.5387143717,-0.4277362194
12.3636176096,0.9683714883,-0.5073391223,-0.4610321866
12.3637176096,0.9687774973,-0.4752113223,-0.4935659961
12.3638176096,0.9676829727,-0.4423282841,-0.5253545101
12.3639176096,0.9651542359,-0.4087313404,-0.5564227175
12.3640000000,0.9619661813,-0.3805922084,-0.5813737952
12.3640505000,0.9593094958,-0.3631259451,-0.5961833733
12.3641176096,0.9553228427,-0.3396988351,-0.6156238305
12.3642176096,0.9484803122,-0.3044361956,-0.6440439400
12.3643176096,0.9402712088,-0.2687633685,-0.6715076641
12.3644176096,0.9306843682,-0.2327346938,-0.6979494986
12.3645176096,0.9197576134,-0.1963182361,-0.7234392020
12.3646176096,0.9074868115,-0.1595901248,-0.7478965119
12.3647176096,0.8938143562,-0.1226592472,-0.7711549346
12.3648176096,0.8787491283,-0.0855163897,-0.7932325646
12.3649176096,0.8623561207,-0.0481800386,-0.8141759086
12.3650000000,0.8478669210,-0.0173739490,-0.8304927989
12.3650505000,0.8383924163,0.0014532114,-0.8398454548
12.3651176096,0.8253841504,0.0265216917,-0.8519056694
12.3652176096,0.8052067822,0.0638891080,-0.8690957180
12.3653176096,0.7838816186,0.1011319476,-0.8850133945
12.3654176096,0.7614243713,0.1381831913,-0.8996073913
12.3655176096,0.7378480024,0.1750957650,-0.9129435966
12.3656176096,0.7131826433,0.2117808155,-0.9249632883
12.3657176096,0.6874347313,0.2480888026,-0.9355233639
12.3658176096,0.6606065668,0.2840340987,-0.9446404959
12.3659176096,0.6327522868,0.3196237647,-0.9523758824
12.3660000000,0.6090863099,0.3485700545,-0.9576561955
12.3660505000,0.5941833606,0.3659914652,-0.9601746572
12.3661176096,0.5740612504,0.3890174115,-0.9630784937
12.3662176096,0.5435085674,0.4229981429,-0.9665065424
12.3663176096,0.5121956920,0.4563375828,-0.9685331074
12.3664176096,0.4801629088,0.4889658942,-0.9691286360
12.3665176096,0.4473964381,0.5209492085,-0.9683454800
12.3666176096,0.4139562393,0.5521990025,-0.9661550756
12.3667176096,0.3799118287,0.5825470643,-0.9624587273
12.3668176096,0.3452586082,0.6120108055,-0.9572692484
12.3669176096,0.3100319275,0.6406217886,-0.9506535513
12.3670000000,0.2806634820,0.6634527042,-0.9441160217
12.3670505000,0.2625200744,0.6769070049,-0.9394269149
12.3671176096,0.2382384899,0.6945049659,-0.9327432918
12.3672176096,0.2017965346,0.7201027203,-0.9218990913
12.3673176096,0.1650939225,0.7446364841,-0.9097302434
12.3674176096,0.1281895889,0.7680438824,-0.8962333085
12.3675176096,0.0910450591,0.7903945359,-0.8814394326
12.3676176096,0.0537413050,0.8116132534,-0.8653543965
12.3677176096,0.0164006891,0.8315378692,-0.8479383967
12.3678176096,-0.0209875926,0.8501862755,-0.8291985217
12.3679176096,-0.0584121513,0.8676098990,-0.8091975870
12.3680000000,-0.0891688653,0.8809667508,-0.7917977251
12.3680505000,-0.1078873657,0.8884744866,-0.7805869607
12.3681176096,-0.1327612229,0.8980552711,-0.7652938883
12.3682176096,-0.1697385790,0.9115036262,-0.7417648878
12.3683176096,-0.2064385007,0.9236214918,-0.7171828320
12.3684176096,-0.2427920723,0.9343631399,-0.6915709089
12.3685176096,-0.2788567953,0.9437914620,-0.6649345084
12.3686176096,-0.3145425847,0.9518556382,-0.6373128957
12.3687176096,-0.3496922249,0.9584233694,-0.6087309871
12.3688176096,-0.3843211260,0.9635104089,-0.5791891259
12.3689176096,-0.4184435190,0.9671805008,-0.5487368251
12.3690000000,-0.4460681919,0.9690956581,-0.5230273098
12.3690505000,-0.4626106153,0.9695505498,-0.5069397783
12.3691176096,-0.4844207957,0.9697022338,-0.4852812821
12.3692176096,-0.5164984604,0.9690189124,-0.4525202965
12.3693176096,-0.5478011268,0.9669340560,-0.4191327741
12.3694176096,-0.5782600410,0.9634253205,-0.3851651248
12.3695176096,-0.6079432774,0.9585396473,-0.3505962156
12.3696176096,-0.6367648709,0.9522580437,-0.3154930188
12.3697176096,-0.6645558596,0.9444975022,-0.2799414891
12.3698176096,-0.6913339917,0.9352693381,-0.2439351933
12.3699176096,-0.7171370215,0.9246402646,-0.2075030903
12.3700000000,-0.7375676355,0.9148270807,-0.1772592928
12.3700505000,-0.7495013964,0.9081590783,-0.1586575297
12.3701176096,-0.7650405967,0.8988551344,-0.1338143857
12.3702176096,-0.7875011970,0.8841342677,-0.0966329191
12.3703176096,-0.8088029259,0.8681468127,-0.0593437356
12.3704176096,-0.8288873123,0.8508971052,-0.0220096421
12.3705176096,-0.8478230080,0.8324092653,0.0154138931
12.3706176096,-0.8655407918,0.8126989070,0.0528420348
12.3707176096,-0.8818847791,0.7917444914,0.0901404374
12.3708176096,-0.8968724542,0.7695512530,0.1273213504
12.3709176096,-0.9105595516,0.7461790947,0.1643806058
12.3710000000,-0.9207897370,0.7260748507,0.1947150348
12.3710505000,-0.9263585893,0.7132609319,0.2130978058
12.3711176096,-0.9333398570,0.6958647940,0.2374752111
12.3712176096,-0.9428775616,0.6692640766,0.2736136327
12.3713176096,-0.9510426999,0.6417179717,0.3093248755
12.3714176096,-0.9577956935,0.6132568630,0.3445389775
12.3715176096,-0.9631957007,0.5838785310,0.3793173163
12.3716176096,-0.9672004050,0.5536308937,0.4135696575
12.3717176096,-0.9696898934,0.5225570250,0.4471330143
12.3718176096,-0.9706788296,0.4906553292,0.4800236459
12.3719176096,-0.9702327532,0.4579701213,0.5122627770
12.3720000000,-0.9687542464,0.4305255525,0.5382288388
12.3720505000,-0.9671367869,0.4134465996,0.5536903319
12.3721176096,-0.9645301541,0.3905118859,0.5740184127
12.3722176096,-0.9597373197,0.3559363482,0.6038011156
12.3723176096,-0.9535598989,0.3208757477,0.6326842949
12.3724176096,-0.9459830364,0.2853820505,0.6606011293
12.3725176096,-0.9370477271,0.2494270445,0.6876208255
12.3726176096,-0.9267447672,0.2130839061,0.7136610036
12.3727176096,-0.9150078178,0.1764539741,0.7385539859
12.3728176096,-0.9018465842,0.1395290723,0.7623176538
12.3729176096,-0.8873268012,0.1023314370,0.7849955057
12.3730000000,-0.8743518734,0.0715776583,0.8027743564
12.3730505000,-0.8657827357,0.0527423799,0.8130404968
12.3731176096,-0.8539672227,0.0276380482,0.8263293153
12.3732176096,-0.8355422148,-0.0098332001,0.8453755553
12.3733176096,-0.8159241375,-0.0472576698,0.8631819473
12.3734176096,-0.7951250512,-0.0845694560,0.8796946469
12.3735176096,-0.7731617877,-0.1218186052,0.8949805322
12.3736176096,-0.7500596001,-0.1589174359,0.9089771750
12.3737176096,-0.7258154530,-0.1957212461,0.9215368378
12.3738176096,-0.7004326849,-0.2322435818,0.9326764050
12.3739176096,-0.6739675890,-0.2684875395,0.9424552665
12.3740000000,-0.6513986364,-0.2980311469,0.9494299209
12.3740505000,-0.6371344900,-0.3158547287,0.9529893563
12.3741176096,-0.6178430379,-0.3394392746,0.9572824497
12.3742176096,-0.5884885342,-0.3742991868,0.9627878578
12.3743176096,-0.5583079560,-0.4085871160,0.9668952086
12.3744176096,-0.5273385107,-0.4422329154,0.9695715623
12.3745176096,-0.4955704143,-0.4753011089,0.9708716591
12.3746176096,-0.4630596606,-0.5077023916,0.9707621877
12.3747176096,-0.4298669464,-0.5392699662,0.9691370478
12.3748176096,-0.3959887681,-0.5700207551,0.9660096580
12.3749176096,-0.3614637266,-0.5999827269,0.9614465880
12.3750000000,-0.3326143693,-0.6239726968,0.9565872003
12.3750505000,-0.3147496456,-0.6381640606,0.9529138402
12.3751176096,-0.2908149734,-0.6567612108,0.9475763180
12.3752176096,-0.2548415517,-0.6838842103,0.9387258954
12.3753176096,-0.2185306558,-0.7099938766,0.9285246655
12.3754176096,-0.1819391698,-0.7350261435,0.9169654460
12.3755176096,-0.1450321470,-0.7590505362,0.9040828156
12.3756176096,-0.1078880910,-0.7819892437,0.8898774668
12.3757176096,-0.0706224994,-0.8036778811,0.8743005123
12.3758176096,-0.0332255522,-0.8241342638,0.8573599474
12.3759176096,0.0042874985,-0.8434071270,0.8391197596
12.3760000000,0.0351789231,-0.8583145341,0.8231357418
12.3760505000,0.0540195589,-0.8667859784,0.8127665501
12.3761176096,0.0790809032,-0.8776598044,0.7985790317
12.3762176096,0.1163877532,-0.8930554896,0.7766678665
12.3763176096,0.1534936497,-0.9071452703,0.7536517504
12.3764176096,0.1903303982,-0.9198805912,0.7295503225
12.3765176096,0.2269529654,-0.9313257738,0.7043729375
12.3766176096,0.2632718733,-0.9414259297,0.6781541851
12.3767176096,0.2991338031,-0.9500432348,0.6509095602
12.3768176096,0.3345534409,-0.9571937865,0.6226404737
12.3769176096,0.3695411158,-0.9629399349,0.5933989469
12.3770000000,0.3979342401,-0.9665695685,0.5686354560
12.3770505000,0.4149815179,-0.9680733775,0.5530919870
12.3771176096,0.4374858393,-0.9696221855,0.5321364734
12.3772176096,0.4706423335,-0.9710224900,0.5003802833
12.3773176096,0.5030887558,-0.9710161797,0.4679275504
12.3774176096,0.5347556345,-0.9695773601,0.4348218517
12.3775176096,0.5657098774,-0.9667557112,0.4010459597
12.3776176096,0.5958641790,-0.9625273268,0.3666632733
12.3777176096,0.6250499326,-0.9568011878,0.3317513805
12.3778176096,0.6532845304,-0.9495893181,0.2963049126
12.3779176096,0.6806023623,-0.9409585347,0.2603562971
12.3780000000,0.7023221680,-0.9327722267,0.2304501830
12.3780505000,0.7150692796,-0.9270844824,0.2120153270
12.3781176096,0.7317072303,-0.9190767951,0.1873696887
12.3782176096,0.7558374160,-0.9062701975,0.1504329052
12.3783176096,0.7788525861,-0.8921630281,0.1133105653
12.3784176096,0.8006922162,-0.8767558706,0.0760637774
12.3785176096,0.8214253269,-0.8600764798,0.0386512757
12.3786176096,0.8409796117,-0.8421354389,0.0011559495
12.3787176096,0.8591959519,-0.8229018972,-0.0362939327
12.3788176096,0.8760918907,-0.8023820494,-0.0737097195
12.3789176096,0.8917208287,-0.7806373770,-0.1110833303
12.3790000000,0.9035716171,-0.7618338494,-0.1417376464
12.3790505000,0.9101428819,-0.7497878022,-0.1603549587
12.3791176096,0.9184661664,-0.7333969924,-0.1850690531
12.3792176096,0.9300190534,-0.7082605151,-0.2217584178
12.3793176096,0.9402157393,-0.6821207630,-0.2580948561
12.3794176096,0.9490135571,-0.6550047193,-0.2940087179
12.3795176096,0.9564735057,-0.6269141513,-0.3295592348
12.3796176096,0.9625488988,-0.5978925707,-0.3646562088
12.3797176096,0.9671134844,-0.5679738172,-0.3991395482
12.3798176096,0.9701823844,-0.5371573600,-0.4330249058
12.3799176096,0.9718201721,-0.5054903269,-0.4663297268
12.3800000000,0.9720558293,-0.4788297134,-0.4932259977
12.3800505000,0.9714827377,-0.4621937402,-0.5092888796
12.3801176096,0.9702644421,-0.4398261330,-0.5304381913
12.3802176096,0.9675366545,-0.4060502861,-0.5614862509
12.3803176096,0.9634107695,-0.3717160874,-0.5916945649
12.3804176096,0.9578682628,-0.3368729556,-0.6209951903
12.3805176096,0.9509531610,-0.3014964275,-0.6494566168
12.3806176096,0.9426512529,-0.2656565442,-0.6769945923
12.3807176096,0.9328876989,-0.2294468501,-0.7034407329
12.3808176096,0.9216729865,-0.1928601792,-0.7288126915
12.3809176096,0.9090733840,-0.1559223952,-0.7531508734
12.3810000000,0.8976547233,-0.1253211012,-0.7723335068
12.3810505000,0.8900187198,-0.1065391115,-0.7834794933
12.3811176096,0.8794342213,-0.0814807207,-0.7979533857
