time,p,q,v_a,v_b,v_c,i_a,i_b,i_c,p_kw,q_kw
13.155,0.0068,0.0047,-0.0536,-0.8158,0.8694,-0.013956173059,-0.036530656805,0.050486829865,6.8,4.7
13.156,0.0068,0.0047,0.3187,-0.9569,0.6382,0.006098652223,-0.047890953473,0.04179230125,6.8,4.7
13.157,0.0068,0.0047,0.6437,-0.9556,0.3119,0.02524196414,-0.052122624389,0.026880660249,6.8,4.7
13.158,0.0068,0.0047,0.8729,-0.8121,-0.0608,0.04062533436,-0.048597285097,0.007971950737,6.8,4.7
13.159,0.0068,0.0047,0.9722,-0.5477,-0.4245,0.049960297527,-0.037840929206,-0.012119368321,6.8,4.7
13.16,0.0068,0.0047,0.9269,-0.2017,-0.7252,0.051858806262,-0.021455489967,-0.030403316296,6.8,4.7
13.161,0.0068,0.0047,0.7435,0.1744,-0.918,0.046039652982,-0.001880302159,-0.044159350823,6.8,4.7
13.162,0.0068,0.0047,0.4495,0.5246,-0.9741,0.03337015416,0.017971019814,-0.051341173974,6.8,4.7
13.163,0.0068,0.0047,0.0885,0.7968,-0.8853,0.015736913716,0.035144234267,-0.050881147983,6.8,4.7
13.164,0.0068,0.0047,-0.2857,0.9504,-0.6647,-0.004235080539,0.047084110551,-0.042849030011,6.8,4.7
13.165,0.0068,0.0047,-0.6175,0.9626,-0.3451,-0.023573202247,0.052014626878,-0.02844142463,6.8,4.7
13.166,0.0068,0.0047,-0.8574,0.8315,0.026,-0.039399610281,0.049203158182,-0.009803547901,6.8,4.7
13.167,0.0068,0.0047,-0.9698,0.5766,0.3932,-0.049359506602,0.03906935742,0.010290149181,6.8,4.7
13.168,0.0068,0.0047,-0.9378,0.2358,0.702,-0.051971504165,0.023122549749,0.028848954415,6.8,4.7
13.169,0.0068,0.0047,-0.7661,-0.1401,0.9063,-0.046847976935,0.003736974747,0.043111002188,6.8,4.7
13.17,0.0068,0.0047,-0.4804,-0.4953,0.9757,-0.034752615204,-0.016201660252,0.050954275455,6.8,4.7
13.171,0.0068,0.0047,-0.1232,-0.7768,0.8999,-0.017486637759,-0.03372570731,0.051212345069,6.8,4.7
13.172,0.0068,0.0047,0.2525,-0.9427,0.6902,0.002379395337,-0.046227262276,0.043847866939,6.8,4.7
13.173,0.0068,0.0047,0.5906,-0.9682,0.3776,0.021888247378,-0.051846271354,0.029958023976,6.8,4.7
13.174,0.0068,0.0047,0.8409,-0.8497,0.0088,0.038136193809,-0.049747308338,0.011611114529,6.8,4.7
13.175,0.0068,0.0047,0.966,-0.6046,-0.3614,0.04870521786,-0.040243820785,-0.008461397075,6.8,4.7
13.176,0.0068,0.0047,0.9473,-0.2695,-0.6779,0.052022869121,-0.024751358953,-0.027271510169,6.8,4.7
13.177,0.0068,0.0047,0.7876,0.1058,-0.8934,0.047596237709,-0.005576771209,-0.0420194665,6.8,4.7
13.178,0.0068,0.0047,0.5106,0.4654,-0.976,0.036085225666,0.014425256903,-0.050510482569,6.8,4.7
13.179,0.0068,0.0047,0.1575,0.7558,-0.9133,0.019204204208,0.032277192104,-0.051481396311,6.8,4.7
13.18,0.0068,0.0047,-0.2191,0.9337,-0.7146,-0.000533288451,0.045321886268,-0.044788597817,6.8,4.7
13.181,0.0068,0.0047,-0.5631,0.9726,-0.4095,-0.020188776342,0.051618069806,-0.031429293464,6.8,4.7
13.182,0.0068,0.0047,-0.8233,0.8666,-0.0433,-0.036836292379,0.050229254694,-0.013392962315,6.8,4.7
13.183,0.0068,0.0047,-0.961,0.6317,0.3293,-0.047997936298,0.041363054155,0.006634882143,6.8,4.7
13.184,0.0068,0.0047,-0.9556,0.3026,0.653,-0.0520127013,0.026340176636,0.025672524664,6.8,4.7
13.185,0.0068,0.0047,-0.8079,-0.0715,0.8795,-0.048283662459,0.007397726719,0.04088593574,6.8,4.7
13.186,0.0068,0.0047,-0.5399,-0.4351,0.975,-0.037366755719,-0.012643883097,0.050010638816,6.8,4.7
13.187,0.0068,0.0047,-0.1915,-0.7339,0.9254,-0.020887945919,-0.030800834075,0.051688779994,6.8,4.7
13.188,0.0068,0.0047,0.1855,-0.9235,0.738,-0.001301103334,-0.044370120572,0.045671223906,6.8,4.7
13.189,0.0068,0.0047,0.5349,-0.9755,0.4407,0.018477368793,-0.051331948064,0.032854579271,6.8,4.7
13.19,0.0068,0.0047,0.8047,-0.8824,0.0777,0.035502750155,-0.050650397603,0.015147647448,6.8,4.7
13.191,0.0068,0.0047,0.9547,-0.6578,-0.2969,0.0472404174,-0.042427603125,-0.004812814275,6.8,4.7
13.192,0.0068,0.0047,0.9626,-0.3352,-0.6273,0.051943194345,-0.027888492737,-0.024054701607,6.8,4.7
13.193,0.0068,0.0047,0.8271,0.0373,-0.8644,0.048911454528,-0.009198355749,-0.039713098779,6.8,4.7
13.194,0.0068,0.0047,0.5684,0.4043,-0.9727,0.038597236033,0.010859604768,-0.0494568408,6.8,4.7
13.195,0.0068,0.0047,0.2251,0.7111,-0.9362,0.022536871855,0.029298707572,-0.051835579426,6.8,4.7
13.196,0.0068,0.0047,-0.1518,0.9121,-0.7603,0.003122181981,0.043373503644,-0.046495685625,6.8,4.7
13.197,0.0068,0.0047,-0.5061,0.9773,-0.4711,-0.01675570225,0.05098855391,-0.03423285166,6.8,4.7
13.198,0.0068,0.0047,-0.7851,0.8969,-0.1118,-0.034136850554,0.05101040886,-0.016873558306,6.8,4.7
13.199,0.0068,0.0047,-0.9472,0.6829,0.2643,-0.046433272474,0.043436334273,0.002996938201,6.8,4.7
13.2,0.0068,0.0047,-0.9682,0.3673,0.601,-0.051814255534,0.029394668848,0.022419586686,6.8,4.7
13.201,0.0068,0.0047,-0.8451,-0.0031,0.8482,-0.04947893523,0.010976770619,0.038502164611,6.8,4.7
13.202,0.0068,0.0047,-0.5961,-0.3731,0.9692,-0.039775519501,-0.009074425017,0.048849944518,6.8,4.7
13.203,0.0068,0.0047,-0.2582,-0.6875,0.9458,-0.024149411876,-0.027772869653,0.051922281529,6.8,4.7
13.204,0.0068,0.0047,0.1181,-0.8996,0.7815,-0.004927950617,-0.042334068595,0.047262019212,6.8,4.7
13.205,0.0068,0.0047,0.4768,-0.9777,0.5008,0.015026182465,-0.050589733345,0.03556355088,6.8,4.7
13.206,0.0068,0.0047,0.7646,-0.9101,0.1456,0.032741276498,-0.051310675741,0.018569399243,6.8,4.7
13.207,0.0068,0.0047,0.9385,-0.7071,-0.2314,0.045579150962,-0.044389857578,-0.001189293384,6.8,4.7
13.208,0.0068,0.0047,0.9726,-0.3986,-0.574,0.051628053486,-0.030858325297,-0.020769728189,6.8,4.7
13.209,0.0068,0.0047,0.8619,-0.0308,-0.831,0.04998737413,-0.012731646127,-0.037255728003,6.8,4.7
13.21,0.0068,0.0047,0.6227,0.3416,-0.9644,0.040901767338,0.007290285766,-0.048192053104,6.8,4.7
13.211,0.0068,0.0047,0.2909,0.6632,-0.954,0.025724704723,0.026225364714,-0.051950069438,6.8,4.7
13.212,0.0068,0.0047,-0.0844,0.886,-0.8016,0.006716883604,0.041253423463,-0.047970307067,6.8,4.7
13.213,0.0068,0.0047,-0.4471,0.9768,-0.5298,-0.013290487241,0.05013626632,-0.03684577908,6.8,4.7
13.214,0.0068,0.0047,-0.7432,0.9222,-0.179,-0.031317374304,0.051551023554,-0.02023364925,6.8,4.7
13.215,0.0068,0.0047,-0.9286,0.7302,0.1985,-0.044678771491,0.045287177251,-0.000608405761,6.8,4.7
13.216,0.0068,0.0047,-0.9757,0.4293,0.5464,-0.051384613286,0.032277916223,0.019106697062,6.8,4.7
13.217,0.0068,0.0047,-0.8775,0.0646,0.8129,-0.050436189997,0.014461148023,0.035975041974,6.8,4.7
13.218,0.0068,0.0047,-0.6485,-0.3098,0.9584,-0.041974914184,-0.005509138598,0.047484052782,6.8,4.7
13.219,0.0068,0.0047,-0.3229,-0.6381,0.9611,-0.027261274629,-0.024658177197,0.051919451826,6.8,4.7
13.22,0.0068,0.0047,0.0508,-0.8713,0.8206,-0.008487104162,-0.040133520832,0.048620624994,6.8,4.7
13.221,0.0068,0.0047,0.4169,-0.9748,0.5578,0.011550886827,-0.04962993933,0.038079052502,6.8,4.7
13.222,0.0068,0.0047,0.721,-0.933,0.212,0.029867695974,-0.051732826983,0.021865131009,6.8,4.7
13.223,0.0068,0.0047,0.9177,-0.7522,-0.1655,0.043734686447,-0.046128958174,0.002394271727,6.8,4.7
13.224,0.0068,0.0047,0.9776,-0.4593,-0.5183,0.051086078218,-0.03365318339,-0.017432894828,6.8,4.7
13.225,0.0068,0.0047,0.8919,-0.098,-0.7939,0.050826713535,-0.016164096091,-0.034662617444,6.8,4.7
13.226,0.0068,0.0047,0.6733,0.2779,-0.9512,0.042995238812,0.003732819643,-0.046728058455,6.8,4.7
13.227,0.0068,0.0047,0.3544,0.6124,-0.9668,0.028758382044,0.023073325277,-0.051831707322,6.8,4.7
13.228,0.0068,0.0047,-0.0173,0.8557,-0.8384,0.010237167707,0.038976028724,-0.049213196432,6.8,4.7
13.229,0.0068,0.0047,-0.3864,0.9715,-0.5851,-0.009809047979,0.049071660429,-0.03926261245,6.8,4.7
13.23,0.0068,0.0047,-0.698,0.9426,-0.2445,-0.028393653654,0.051856069257,-0.023462415603,6.8,4.7
13.231,0.0068,0.0047,-0.9056,0.7732,0.1324,-0.042747733063,0.046914345972,-0.004166612909,6.8,4.7
13.232,0.0068,0.0047,-0.9783,0.4886,0.4897,-0.050732602466,0.034982678726,0.015749923741,6.8,4.7
13.233,0.0068,0.0047,-0.9052,0.1312,0.7739,-0.051158474412,0.017838717004,0.033319757408,6.8,4.7
13.234,0.0068,0.0047,-0.6972,-0.2457,0.9429,-0.043961767857,-0.001963233373,0.04592500123,6.8,4.7
13.235,0.0068,0.0047,-0.3853,-0.5861,0.9714,-0.030214638305,-0.0214727448,0.051687383105,6.8,4.7
13.236,0.0068,0.0047,-0.016,-0.8391,0.8551,-0.011965293942,-0.037782848583,0.049748142526,6.8,4.7
13.237,0.0068,0.0047,0.3556,-0.9671,0.6114,0.00806712876,-0.04846317587,0.040396047109,6.8,4.7
13.238,0.0068,0.0047,0.6743,-0.9509,0.2766,0.02689768422,-0.051922121786,0.025024437566,6.8,4.7
13.239,0.0068,0.0047,0.8925,-0.7931,-0.0994,0.041720379821,-0.047644061369,0.005923681548,6.8,4.7
13.24,0.0068,0.0047,0.9777,-0.5171,-0.4606,0.050326311832,-0.036266254305,-0.014060057527,6.8,4.7
13.241,0.0068,0.0047,0.9172,-0.164,-0.7532,0.051432862898,-0.01948396015,-0.031948902748,6.8,4.7
13.242,0.0068,0.0047,0.72,0.2135,-0.9335,0.044874895132,0.000202115097,-0.04507701023,6.8,4.7
13.243,0.0068,0.0047,0.4155,0.5592,-0.9747,0.031629430911,0.019858422085,-0.051487852997,6.8,4.7
13.244,0.0068,0.0047,0.0491,0.8216,-0.8707,0.013670127457,0.036555703599,-0.050225831056,6.8,4.7
13.245,0.0068,0.0047,-0.3246,0.9615,-0.6369,-0.00632678139,0.047805522862,-0.041478741472,6.8,4.7
13.246,0.0068,0.0047,-0.65,0.9581,-0.3081,-0.025381266205,0.051931131369,-0.026549865164,6.8,4.7
13.247,0.0068,0.0047,-0.8784,0.8119,0.0665,-0.040653585981,0.048317402342,-0.007663816361,6.8,4.7
13.248,0.0068,0.0047,-0.976,0.5448,0.4312,-0.049867499432,0.037502574515,0.012364924917,6.8,4.7
13.249,0.0068,0.0047,-0.9281,0.1964,0.7317,-0.051649534671,0.021098121539,0.030551413132,6.8,4.7
13.25,0.0068,0.0047,-0.7419,-0.1812,0.9231,-0.045733750231,0.001548671536,0.044185078694,6.8,4.7
13.251,0.0068,0.0047,-0.4451,-0.5318,0.9769,-0.033001459223,-0.018232261505,0.051233720728,6.8,4.7
13.252,0.0068,0.0047,-0.0819,-0.8032,0.8851,-0.015349977953,-0.035296463472,0.050646441425,6.8,4.7
13.253,0.0068,0.0047,0.2934,-0.9548,0.6614,0.004590063405,-0.047100425134,0.042510361729,6.8,4.7
13.254,0.0068,0.0047,0.625,-0.9641,0.3391,0.023846737395,-0.051884478638,0.028037741243,6.8,4.7
13.255,0.0068,0.0047,0.8634,-0.8297,-0.0337,0.039549751335,-0.04893514895,0.009385397615,6.8,4.7
13.256,0.0068,0.0047,0.9731,-0.5717,-0.4015,0.049358282534,-0.038691598639,-0.010666683895,6.8,4.7
13.257,0.0068,0.0047,0.9378,-0.2284,-0.7094,0.051809943113,-0.022680277756,-0.029129665357,6.8,4.7
13.258,0.0068,0.0047,0.7627,0.1489,-0.9116,0.046538845431,-0.003287494527,-0.043251350904,6.8,4.7
13.259,0.0068,0.0047,0.4739,0.504,-0.9779,0.03433024387,0.016596212241,-0.050926456111,6.8,4.7
13.26,0.0068,0.0047,0.1145,0.7839,-0.8984,0.017003587585,0.034006902081,-0.051010489666,6.8,4.7
13.261,0.0068,0.0047,-0.262,0.947,-0.685,-0.002858602754,0.046349048233,-0.043490445479,6.8,4.7
13.262,0.0068,0.0047,-0.5994,0.9689,-0.3695,-0.022295634449,0.051782479771,-0.029486845323,6.8,4.7
13.263,0.0068,0.0047,-0.8475,0.8464,0.0011,-0.038409955472,0.049496764805,-0.011086809332,6.8,4.7
13.264,0.0068,0.0047,-0.9692,0.5977,0.3715,-0.048799101191,0.039832120052,0.008966981139,6.8,4.7
13.265,0.0068,0.0047,-0.9464,0.2599,0.6865,-0.051913884668,0.024228806461,0.027685078207,6.8,4.7
13.266,0.0068,0.0047,-0.7825,-0.1166,0.8991,-0.047289428491,0.005012534557,0.042276893934,6.8,4.7
13.267,0.0068,0.0047,-0.502,-0.4757,0.9777,-0.035614582927,-0.01495215295,0.050566735878,6.8,4.7
13.268,0.0068,0.0047,-0.1467,-0.7639,0.9106,-0.018629358639,-0.032688870343,0.051318228981,6.8,4.7
13.269,0.0068,0.0047,0.2305,-0.9382,0.7077,0.001134362209,-0.045553108478,0.044418746269,6.8,4.7
13.27,0.0068,0.0047,0.5733,-0.9726,0.3992,0.020730206631,-0.051626537086,0.030896330455,6.8,4.7
13.271,0.0068,0.0047,0.8306,-0.862,0.0313,0.037236540375,-0.050003096864,0.012766556489,6.8,4.7
13.272,0.0068,0.0047,0.9641,-0.6229,-0.3412,0.048192071608,-0.040924208697,-0.007267862912,6.8,4.7
13.273,0.0068,0.0047,0.9538,-0.2909,-0.6629,0.051962880197,-0.025742914838,-0.026219965359,6.8,4.7
13.274,0.0068,0.0047,0.8013,0.0844,-0.8857,0.047986135029,-0.006722269248,-0.041263865781,6.8,4.7
13.275,0.0068,0.0047,0.5293,0.4471,-0.9765,0.036854138377,0.013301986717,-0.050156125094,6.8,4.7
13.276,0.0068,0.0047,0.1784,0.7432,-0.9216,0.02022614369,0.031344183839,-0.051570327528,6.8,4.7
13.277,0.0068,0.0047,-0.199,0.9284,-0.7294,0.000581070074,0.044713895312,-0.045294965386,6.8,4.7
13.278,0.0068,0.0047,-0.5468,0.9751,-0.4283,-0.019152035249,0.051417139605,-0.032265104356,6.8,4.7
13.279,0.0068,0.0047,-0.813,0.8765,-0.0635,-0.036030699574,0.050453786071,-0.014423086497,6.8,4.7
13.28,0.0068,0.0047,-0.958,0.6472,0.3108,-0.047537784445,0.041966803396,0.005570981049,6.8,4.7
13.281,0.0068,0.0047,-0.9601,0.3213,0.6388,-0.051956879278,0.027221077158,0.02473580212,6.8,4.7
13.282,0.0068,0.0047,-0.8191,-0.0524,0.8714,-0.048628346089,0.008414930808,0.040213415281,6.8,4.7
13.283,0.0068,0.0047,-0.5559,-0.4183,0.9741,-0.038047817212,-0.011647570588,0.049695387801,6.8,4.7
13.284,0.0068,0.0047,-0.2098,-0.7217,0.9316,-0.021792437913,-0.029974687906,0.051767125819,6.8,4.7
13.285,0.0068,0.0047,0.1675,-0.9176,0.7501,-0.002285814446,-0.043833135025,0.04611894947,6.8,4.7
13.286,0.0068,0.0047,0.5198,-0.9766,0.4568,0.017563301768,-0.0511557252,0.033592423432,6.8,4.7
13.287,0.0068,0.0047,0.7946,-0.8899,0.0954,0.034794738995,-0.05084974986,0.016055010865,6.8,4.7
13.288,0.0068,0.0047,0.9508,-0.6706,-0.2803,0.046838369991,-0.042960076675,-0.003878293316,6.8,4.7
13.289,0.0068,0.0047,0.9653,-0.3512,-0.6141,0.051897475036,-0.028662613896,-0.02323486114,6.8,4.7
13.29,0.0068,0.0047,0.8358,0.0205,-0.8562,0.049216815277,-0.010089085563,-0.039127729714,6.8,4.7
13.291,0.0068,0.0047,0.5816,0.3891,-0.9707,0.039195414141,0.009990776328,-0.04918619047,6.8,4.7
13.292,0.0068,0.0047,0.2408,0.6997,-0.9404,0.023327198828,0.028582246536,-0.051909445364,6.8,4.7
13.293,0.0068,0.0047,-0.136,0.9059,-0.7699,0.003978326196,0.04291224091,-0.046890567106,6.8,4.7
13.294,0.0068,0.0047,-0.4924,0.9769,-0.4845,-0.015965619399,0.050842956882,-0.034877337484,6.8,4.7
13.295,0.0068,0.0047,-0.7754,0.9023,-0.1269,-0.033529952403,0.051190817992,-0.017660865589,6.8,4.7
13.296,0.0068,0.0047,-0.9427,0.6931,0.2496,-0.046094563867,0.043903138255,0.002191425611,6.8,4.7
13.297,0.0068,0.0047,-0.9694,0.3805,0.5889,-0.051784778421,0.030066134936,0.021718643485,6.8,4.7
13.298,0.0068,0.0047,-0.8515,0.0112,0.8403,-0.049751083504,0.011743066382,0.038008017122,6.8,4.7
13.299,0.0068,0.0047,-0.6066,-0.3597,0.9663,-0.040295989187,-0.008333389618,0.048629378805,6.8,4.7
13.3,0.0068,0.0047,-0.2712,-0.677,0.9482,-0.024829071054,-0.027168658391,0.051997729445,6.8,4.7
13.301,0.0068,0.0047,0.1046,-0.8932,0.7887,-0.005656870247,-0.041952924289,0.047609794537,6.8,4.7
13.302,0.0068,0.0047,0.4647,-0.9762,0.5115,0.014361042102,-0.050480303269,0.036119261167,6.8,4.7
13.303,0.0068,0.0047,0.7556,-0.9136,0.1581,0.032238558181,-0.05147799708,0.019239438899,6.8,4.7
13.304,0.0068,0.0047,0.9336,-0.7147,-0.2189,0.045308476631,-0.044796308511,-0.00051216812,6.8,4.7
13.305,0.0068,0.0047,0.9724,-0.4092,-0.5632,0.051620448305,-0.031431144116,-0.020189304189,6.8,4.7
13.306,0.0068,0.0047,0.8662,-0.0427,-0.8235,0.050232047117,-0.01337561313,-0.036856433987,6.8,4.7
13.307,0.0068,0.0047,0.6307,0.3302,-0.9609,0.041349518441,0.006677170959,-0.0480266894,6.8,4.7
13.308,0.0068,0.0047,0.3012,0.6537,-0.9549,0.026297178976,0.025735771777,-0.052032950753,6.8,4.7
13.309,0.0068,0.0047,-0.0733,0.8798,-0.8065,0.007320003576,0.040956683979,-0.048276687555,6.8,4.7
13.31,0.0068,0.0047,-0.4368,0.9745,-0.5378,-0.012751176477,0.050068588124,-0.037317411647,6.8,4.7
13.311,0.0068,0.0047,-0.735,0.9239,-0.1888,-0.030921935519,0.05171130469,-0.020789369171,6.8,4.7
13.312,0.0068,0.0047,-0.9236,0.7354,0.1882,-0.044480989353,0.045638862536,-0.001157873184,6.8,4.7
13.313,0.0068,0.0047,-0.9744,0.4373,0.5372,-0.051404758447,0.032756362778,0.018648395669,6.8,4.7
13.314,0.0068,0.0047,-0.8798,0.0739,0.8059,-0.050659392241,0.014985109938,0.035674282303,6.8,4.7
13.315,0.0068,0.0047,-0.654,-0.3005,0.9545,-0.042355175453,-0.005023898311,0.047379073764,6.8,4.7
13.316,0.0068,0.0047,-0.3306,-0.63,0.9606,-0.027730251004,-0.024285403866,0.05201565487,6.8,4.7
13.317,0.0068,0.0047,0.0421,-0.8655,0.8233,-0.008966056092,-0.039925264175,0.048891320267,6.8,4.7
13.318,0.0068,0.0047,0.4085,-0.9718,0.5633,0.01113802463,-0.049609329346,0.038471304717,6.8,4.7
13.319,0.0068,0.0047,0.7139,-0.9331,0.2192,0.029582273228,-0.051891823656,0.022309550428,6.8,4.7
13.32,0.0068,0.0047,0.9127,-0.7552,-0.1575,0.043614225203,-0.046431229326,0.002817004123,6.8,4.7
13.321,0.0068,0.0047,0.9754,-0.4646,-0.5107,0.051139437853,-0.034041423443,-0.01709801441,6.8,4.7
13.322,0.0068,0.0047,0.8925,-0.1048,-0.7877,0.051034139425,-0.016570415985,-0.03446372344,6.8,4.7
13.323,0.0068,0.0047,0.6764,0.2707,-0.9471,0.043313089923,0.003375258391,-0.046688348314,6.8,4.7
13.324,0.0068,0.0047,0.3594,0.6058,-0.9652,0.029127556421,0.022819403279,-0.0519469597,6.8,4.7
13.325,0.0068,0.0047,-0.0112,0.8504,-0.8392,0.010593678236,0.038860250119,-0.049453928355,6.8,4.7
13.326,0.0068,0.0047,-0.3801,0.9681,-0.588,-0.009523180966,0.049103508727,-0.039580327761,6.8,4.7
13.327,0.0068,0.0047,-0.6922,0.9413,-0.2491,-0.028221022322,0.052019764985,-0.023798742664,6.8,4.7
13.328,0.0068,0.0047,-0.901,0.7741,0.1269,-0.042709195998,0.04717287036,-0.004463674362,6.8,4.7
13.329,0.0068,0.0047,-0.9753,0.4913,0.484,-0.050824916679,0.035285201211,0.015539715468,6.8,4.7
13.33,0.0068,0.0047,-0.9041,0.1353,0.7688,-0.051356136398,0.018130027906,0.033226108491,6.8,4.7
13.331,0.0068,0.0047,-0.698,-0.2409,0.9389,-0.044222588518,-0.001732962225,0.045955550743,6.8,4.7
13.332,0.0068,0.0047,-0.3877,-0.5811,0.9688,-0.030487959802,-0.021339560436,0.051827520238,6.8,4.7
13.333,0.0068,0.0047,-0.0196,-0.8345,0.8541,-0.012201323748,-0.037763387101,0.049964710849,6.8,4.7
13.334,0.0068,0.0047,0.3514,-0.9634,0.612,0.007908533304,-0.048552675228,0.040644141924,6.8,4.7
13.335,0.0068,0.0047,0.6699,-0.9485,0.2786,0.026840287315,-0.052096288892,0.025256001577,6.8,4.7
13.336,0.0068,0.0047,0.8884,-0.792,-0.0964,0.041768004196,-0.047864343533,0.006096339337,6.8,4.7
13.337,0.0068,0.0047,0.9743,-0.5173,-0.457,0.05046298221,-0.036487487482,-0.013975494728,6.8,4.7
13.338,0.0068,0.0047,0.9148,-0.1655,-0.7493,0.051626529692,-0.019662962455,-0.031963567237,6.8,4.7
13.339,0.0068,0.0047,0.7187,0.211,-0.9297,0.045083972818,9.8570788e-05,-0.045182543606,6.8,4.7
13.34,0.0068,0.0047,0.4154,0.556,-0.9714,0.03181091128,0.019847669004,-0.051658580285,6.8,4.7
13.341,0.0068,0.0047,0.0501,0.818,-0.868,0.01378777763,0.036636306134,-0.050424083764,6.8,4.7
13.342,0.0068,0.0047,-0.3227,0.9578,-0.6352,-0.006295628099,0.047957945485,-0.041662317386,6.8,4.7
13.343,0.0068,0.0047,-0.6472,0.9547,-0.3075,-0.025441555521,0.052121786957,-0.026680231436,6.8,4.7
13.344,0.0068,0.0047,-0.8751,0.809,0.0661,-0.040791760548,0.04850530049,-0.007713539942,6.8,4.7
13.345,0.0068,0.0047,-0.9723,0.5426,0.4297,-0.050054208733,0.037647329406,0.012406879327,6.8,4.7
13.346,0.0068,0.0047,-0.9244,0.1953,0.7292,-0.051845330816,0.021167843028,0.030677487787,6.8,4.7
13.347,0.0068,0.0047,-0.7385,-0.1812,0.9197,-0.04589672532,0.001526280079,0.04437044524,6.8,4.7
13.348,0.0068,0.0047,-0.4424,-0.5306,0.973,-0.033095417325,-0.018345478924,0.051440896249,6.8,4.7
13.349,0.0068,0.0047,-0.0803,-0.8008,0.881,-0.015351627485,-0.035480739025,0.05083236651,6.8,4.7
13.35,0.0068,0.0047,0.2938,-0.9513,0.6575,0.004686237989,-0.04732089504,0.042634657051,6.8,4.7
13.351,0.0068,0.0047,0.624,-0.9599,0.3359,0.024026858619,-0.052097496138,0.028070637519,6.8,4.7
13.352,0.0068,0.0047,0.861,-0.8251,-0.0358,0.039782548766,-0.049096418022,0.009313869256,6.8,4.7
13.353,0.0068,0.0047,0.9694,-0.5672,-0.4022,0.04960042295,-0.038764669286,-0.010835753664,6.8,4.7
13.354,0.0068,0.0047,0.9331,-0.2246,-0.7085,0.052013791789,-0.022643848527,-0.029369943262,6.8,4.7
13.355,0.0068,0.0047,0.7575,0.1514,-0.9089,0.046661303971,-0.003140155117,-0.043521148854,6.8,4.7
13.356,0.0068,0.0047,0.4688,0.5049,-0.9737,0.03434108946,0.016834738434,-0.051175827894,6.8,4.7
13.357,0.0068,0.0047,0.1102,0.7829,-0.8931,0.016891783075,0.034298358138,-0.051190141213,6.8,4.7
13.358,0.0068,0.0047,-0.2649,0.944,-0.6791,-0.003081841766,0.046642752351,-0.043560910585,6.8,4.7
13.359,0.0068,0.0047,-0.6004,0.9641,-0.3638,-0.022597688427,0.052023970514,-0.029426282087,6.8,4.7
13.36,0.0068,0.0047,-0.8461,0.8403,0.0058,-0.038741562255,0.049637529417,-0.010895967162,6.8,4.7
13.361,0.0068,0.0047,-0.9656,0.591,0.3745,-0.049102336562,0.039838714748,0.009263621814,6.8,4.7
13.362,0.0068,0.0047,-0.9408,0.2536,0.6873,-0.052132078799,0.02408972435,0.028042354448,6.8,4.7
13.363,0.0068,0.0047,-0.7756,-0.1218,0.8974,-0.047377346189,0.004741510682,0.042635835507,6.8,4.7
13.364,0.0068,0.0047,-0.4946,-0.4788,0.9734,-0.035547086,-0.015317133535,0.050864219534,6.8,4.7
13.365,0.0068,0.0047,-0.1397,-0.7644,0.9041,-0.018406968693,-0.033090871778,0.051497840471,6.8,4.7
13.366,0.0068,0.0047,0.2359,-0.9358,0.6999,0.001484103167,-0.045925114138,0.04444101097,6.8,4.7
13.367,0.0068,0.0047,0.5763,-0.9674,0.3911,0.021155997214,-0.051902510454,0.03074651324,6.8,4.7
13.368,0.0068,0.0047,0.8306,-0.8546,0.0239,0.037670843752,-0.050129421722,0.012458577971,6.8,4.7
13.369,0.0068,0.0047,0.9609,-0.6141,-0.3467,0.048561797233,-0.040869561208,-0.007692236025,6.8,4.7
13.37,0.0068,0.0047,0.9476,-0.282,-0.6656,0.05220153697,-0.025504813029,-0.026696723941,6.8,4.7
13.371,0.0068,0.0047,0.7928,0.0922,-0.885,0.048045454801,-0.006329042291,-0.04171641251,6.8,4.7
13.372,0.0068,0.0047,0.5197,0.4526,-0.9723,0.036713181535,0.01379434241,-0.050507523945,6.8,4.7
13.373,0.0068,0.0047,0.1689,0.7453,-0.9143,0.019896242058,0.031859956468,-0.051756198527,6.8,4.7
13.374,0.0068,0.0047,-0.207,0.9268,-0.7198,0.000105595915,0.045169291866,-0.045274887781,6.8,4.7
13.375,0.0068,0.0047,-0.552,0.9698,-0.4178,-0.019703258996,0.051733815871,-0.032030556876,6.8,4.7
13.376,0.0068,0.0047,-0.8145,0.8679,-0.0535,-0.036571646759,0.050572100203,-0.014000453444,6.8,4.7
13.377,0.0068,0.0047,-0.9553,0.6365,0.3188,-0.047979629442,0.041856581455,0.006123047988,6.8,4.7
13.378,0.0068,0.0047,-0.9534,0.31,0.6434,-0.052222472842,0.02688800246,0.025334470382,6.8,4.7
13.379,0.0068,0.0047,-0.8092,-0.0627,0.8719,-0.048665418617,0.0079013183,0.040764100317,6.8,4.7
13.38,0.0068,0.0047,-0.5441,-0.4261,0.9702,-0.03783868387,-0.012267975879,0.050106659749,6.8,4.7
13.381,0.0068,0.0047,-0.1978,-0.7257,0.9235,-0.021358466186,-0.030607283684,0.05196574987,6.8,4.7
13.382,0.0068,0.0047,0.1781,-0.917,0.7389,-0.001685716558,-0.044376883462,0.04606260002,6.8,4.7
13.383,0.0068,0.0047,0.5273,-0.9712,0.444,0.018241322851,-0.051519232616,0.033277909766,6.8,4.7
