All calculations,VPHa,VPHb,VPHc
"Time in s","Voltage in p.u.","Voltage in p.u.","Voltage in p.u."
14.1862,-0.3308,-0.6439,0.9747
14.1863,-0.2940,-0.6729,0.9669
14.1864,-0.2568,-0.7008,0.9576
14.1865,-0.2192,-0.7278,0.9470
14.1866,-0.1812,-0.7537,0.9349
14.1867,-0.1430,-0.7784,0.9214
14.1868,-0.1046,-0.8018,0.9064
14.1869,-0.0659,-0.8240,0.8899
14.1870,-0.0340,-0.8414,0.8753
14.1871,-0.0144,-0.8514,0.8658
14.1871,0.0116,-0.8642,0.8526
14.1872,0.0504,-0.8825,0.8322
14.1873,0.0890,-0.8996,0.8105
14.1874,0.1275,-0.9152,0.7877
14.1875,0.1659,-0.9295,0.7636
14.1876,0.2040,-0.9424,0.7384
14.1877,0.2418,-0.9538,0.7120
14.1878,0.2792,-0.9637,0.6845
14.1879,0.3162,-0.9722,0.6559
14.1880,0.3464,-0.9780,0.6316
14.1881,0.3645,-0.9808,0.6163
14.1881,0.3885,-0.9840,0.5956
14.1882,0.4239,-0.9880,0.5641
14.1883,0.4586,-0.9904,0.5318
14.1884,0.4926,-0.9914,0.4988
14.1885,0.5259,-0.9909,0.4649
14.1886,0.5585,-0.9889,0.4304
14.1887,0.5901,-0.9853,0.3952
14.1888,0.6208,-0.9802,0.3593
14.1889,0.6506,-0.9735,0.3229
14.1890,0.6744,-0.9669,0.2925
14.1891,0.6884,-0.9622,0.2737
14.1891,0.7068,-0.9553,0.2486
14.1892,0.7334,-0.9442,0.2108
14.1893,0.7590,-0.9318,0.1728
14.1894,0.7833,-0.9179,0.1346
14.1895,0.8066,-0.9026,0.0961
14.1896,0.8287,-0.8860,0.0574
14.1897,0.8494,-0.8680,0.0187
14.1898,0.8687,-0.8487,-0.0201
14.1899,0.8868,-0.8279,-0.0589
14.1900,0.9007,-0.8099,-0.0908
14.1901,0.9084,-0.7983,-0.1102
14.1901,0.9183,-0.7824,-0.1359
14.1902,0.9322,-0.7580,-0.1743
14.1903,0.9447,-0.7324,-0.2123
14.1904,0.9558,-0.7058,-0.2500
14.1905,0.9655,-0.6782,-0.2873
14.1906,0.9737,-0.6494,-0.3243
14.1907,0.9804,-0.6197,-0.3607
14.1908,0.9855,-0.5890,-0.3965
14.1909,0.9891,-0.5573,-0.4318
14.1910,0.9909,-0.5306,-0.4603
14.1911,0.9913,-0.5139,-0.4774
14.1911,0.9913,-0.4913,-0.4999
14.1912,0.9903,-0.4573,-0.5331
14.1913,0.9879,-0.4225,-0.5653
14.1914,0.9840,-0.3872,-0.5967
14.1915,0.9786,-0.3513,-0.6273
14.1916,0.9718,-0.3148,-0.6570
14.1917,0.9634,-0.2778,-0.6856
14.1918,0.9535,-0.2404,-0.7130
14.1919,0.9421,-0.2026,-0.7395
14.1920,0.9316,-0.1712,-0.7604
14.1921,0.9245,-0.1519,-0.7726
14.1921,0.9146,-0.1261,-0.7885
14.1922,0.8989,-0.0875,-0.8114
14.1923,0.8819,-0.0488,-0.8330
14.1924,0.8636,-0.0101,-0.8534
14.1925,0.8440,0.0286,-0.8726
14.1926,0.8231,0.0674,-0.8905
14.1927,0.8009,0.1060,-0.9069
14.1928,0.7775,0.1445,-0.9219
14.1929,0.7528,0.1827,-0.9356
14.1930,0.7316,0.2141,-0.9457
14.1931,0.7181,0.2330,-0.9511
14.1931,0.6998,0.2582,-0.9579
14.1932,0.6717,0.2954,-0.9672
14.1933,0.6428,0.3322,-0.9750
14.1934,0.6128,0.3685,-0.9813
14.1935,0.5819,0.4042,-0.9862
14.1936,0.5502,0.4394,-0.9896
14.1937,0.5176,0.4738,-0.9914
14.1938,0.4841,0.5075,-0.9917
14.1939,0.4499,0.5405,-0.9904
14.1940,0.4212,0.5670,-0.9882
14.1941,0.4033,0.5828,-0.9861
14.1941,0.3793,0.6035,-0.9828
14.1942,0.3432,0.6338,-0.9770
14.1943,0.3066,0.6631,-0.9697
14.1944,0.2695,0.6915,-0.9610
14.1945,0.2320,0.7188,-0.9508
14.1946,0.1942,0.7451,-0.9393
14.1947,0.1561,0.7701,-0.9262
14.1948,0.1177,0.7940,-0.9116
14.1949,0.0790,0.8166,-0.8957
14.1950,0.0471,0.8343,-0.8815
14.1951,0.0276,0.8445,-0.8721
14.1951,0.0016,0.8577,-0.8593
14.1952,-0.0372,0.8765,-0.8393
14.1953,-0.0759,0.8939,-0.8180
14.1954,-0.1144,0.9100,-0.7956
14.1955,-0.1529,0.9248,-0.7719
14.1956,-0.1911,0.9383,-0.7471
14.1957,-0.2290,0.9502,-0.7211
14.1958,-0.2666,0.9605,-0.6940
14.1959,-0.3037,0.9695,-0.6657
14.1960,-0.3340,0.9757,-0.6417
14.1961,-0.3523,0.9788,-0.6265
14.1961,-0.3764,0.9824,-0.6060
14.1962,-0.4120,0.9868,-0.5749
14.1963,-0.4469,0.9898,-0.5429
14.1964,-0.4812,0.9912,-0.5101
14.1965,-0.5147,0.9912,-0.4765
14.1966,-0.5476,0.9898,-0.4422
14.1967,-0.5795,0.9867,-0.4072
14.1968,-0.6105,0.9821,-0.3716
14.1969,-0.6407,0.9760,-0.3353
14.1970,-0.6647,0.9698,-0.3050
14.1971,-0.6789,0.9652,-0.2863
14.1971,-0.6975,0.9588,-0.2613
14.1972,-0.7245,0.9482,-0.2236
14.1973,-0.7505,0.9362,-0.1857
14.1974,-0.7752,0.9228,-0.1476
14.1975,-0.7989,0.9080,-0.1091
14.1976,-0.8214,0.8919,-0.0705
14.1977,-0.8425,0.8743,-0.0318
14.1978,-0.8623,0.8554,0.0070
14.1979,-0.8809,0.8351,0.0458
14.1980,-0.8951,0.8174,0.0777
14.1981,-0.9031,0.8060,0.0971
14.1981,-0.9133,0.7904,0.1229
14.1982,-0.9277,0.7664,0.1613
14.1983,-0.9407,0.7412,0.1995
14.1984,-0.9522,0.7150,0.2373
14.1985,-0.9624,0.6877,0.2747
14.1986,-0.9711,0.6593,0.3119
14.1987,-0.9783,0.6299,0.3484
14.1988,-0.9839,0.5995,0.3844
14.1989,-0.9881,0.5681,0.4199
14.1990,-0.9903,0.5416,0.4487
14.1991,-0.9909,0.5250,0.4659
14.1991,-0.9913,0.5027,0.4886
14.1992,-0.9908,0.4688,0.5220
14.1993,-0.9889,0.4343,0.5545
14.1994,-0.9855,0.3992,0.5862
14.1995,-0.9806,0.3635,0.6171
14.1996,-0.9743,0.3272,0.6471
14.1997,-0.9664,0.2904,0.6760
14.1998,-0.9570,0.2531,0.7039
14.1999,-0.9461,0.2154,0.7307
14.2000,-0.9360,0.1841,0.7519
14.2001,-0.9291,0.1648,0.7643
14.2001,-0.9195,0.1390,0.7805
14.2002,-0.9043,0.1005,0.8038
14.2003,-0.8878,0.0619,0.8259
14.2004,-0.8699,0.0232,0.8467
14.2005,-0.8508,-0.0156,0.8663
14.2006,-0.8303,-0.0543,0.8847
14.2007,-0.8086,-0.0930,0.9016
14.2008,-0.7855,-0.1315,0.9170
14.2009,-0.7612,-0.1699,0.9311
14.2010,-0.7403,-0.2013,0.9416
14.2011,-0.7270,-0.2203,0.9474
14.2011,-0.7089,-0.2456,0.9545
14.2012,-0.6813,-0.2830,0.9642
14.2013,-0.6526,-0.3199,0.9725
14.2014,-0.6230,-0.3563,0.9793
14.2015,-0.5925,-0.3923,0.9847
14.2016,-0.5610,-0.4277,0.9886
14.2017,-0.5287,-0.4623,0.9910
14.2018,-0.4955,-0.4963,0.9917
14.2019,-0.4615,-0.5295,0.9910
14.2020,-0.4329,-0.5563,0.9892
14.2021,-0.4152,-0.5722,0.9873
14.2021,-0.3913,-0.5931,0.9844
14.2022,-0.3554,-0.6237,0.9791
14.2023,-0.3189,-0.6534,0.9723
14.2024,-0.2820,-0.6820,0.9641
14.2025,-0.2447,-0.7097,0.9544
14.2026,-0.2069,-0.7364,0.9433
14.2027,-0.1689,-0.7618,0.9308
14.2028,-0.1306,-0.7861,0.9167
14.2029,-0.0920,-0.8092,0.9012
14.2030,-0.0601,-0.8272,0.8874
14.2031,-0.0406,-0.8376,0.8782
14.2031,-0.0146,-0.8511,0.8657
14.2032,0.0242,-0.8703,0.8461
14.2033,0.0629,-0.8882,0.8253
14.2034,0.1015,-0.9048,0.8033
14.2035,0.1400,-0.9200,0.7800
14.2036,0.1783,-0.9339,0.7556
14.2037,0.2163,-0.9463,0.7300
14.2038,0.2540,-0.9572,0.7032
14.2039,0.2913,-0.9666,0.6753
14.2040,0.3217,-0.9733,0.6515
14.2041,0.3401,-0.9766,0.6365
14.2041,0.3643,-0.9805,0.6162
14.2042,0.4001,-0.9855,0.5854
14.2043,0.4353,-0.9889,0.5537
14.2044,0.4697,-0.9909,0.5212
14.2045,0.5036,-0.9914,0.4878
14.2046,0.5367,-0.9905,0.4538
14.2047,0.5689,-0.9879,0.4190
14.2048,0.6002,-0.9838,0.3836
14.2049,0.6307,-0.9782,0.3475
14.2050,0.6550,-0.9724,0.3174
14.2051,0.6694,-0.9681,0.2987
14.2051,0.6882,-0.9619,0.2737
14.2052,0.7156,-0.9518,0.2363
14.2053,0.7419,-0.9403,0.1984
14.2054,0.7670,-0.9274,0.1604
14.2055,0.7911,-0.9131,0.1220
14.2056,0.8140,-0.8974,0.0834
14.2057,0.8356,-0.8803,0.0448
14.2058,0.8558,-0.8618,0.0060
14.2059,0.8748,-0.8420,-0.0328
14.2060,0.8894,-0.8246,-0.0648
14.2061,0.8976,-0.8134,-0.0842
14.2061,0.9082,-0.7981,-0.1101
14.2062,0.9230,-0.7745,-0.1485
14.2063,0.9365,-0.7497,-0.1868
14.2064,0.9485,-0.7239,-0.2246
14.2065,0.9592,-0.6969,-0.2623
14.2066,0.9684,-0.6689,-0.2995
14.2067,0.9761,-0.6398,-0.3363
14.2068,0.9822,-0.6097,-0.3725
14.2069,0.9868,-0.5787,-0.4082
14.2070,0.9895,-0.5524,-0.4371
14.2071,0.9903,-0.5359,-0.4544
14.2071,0.9910,-0.5137,-0.4773
14.2072,0.9911,-0.4802,-0.5109
14.2073,0.9897,-0.4459,-0.5438
14.2074,0.9868,-0.4110,-0.5757
14.2075,0.9824,-0.3755,-0.6069
14.2076,0.9766,-0.3393,-0.6372
14.2077,0.9692,-0.3027,-0.6665
14.2078,0.9602,-0.2656,-0.6947
14.2079,0.9498,-0.2280,-0.7219
14.2080,0.9401,-0.1967,-0.7434
14.2081,0.9335,-0.1775,-0.7560
14.2081,0.9242,-0.1518,-0.7724
14.2082,0.9095,-0.1134,-0.7961
14.2083,0.8934,-0.0748,-0.8186
14.2084,0.8760,-0.0361,-0.8399
14.2085,0.8573,0.0027,-0.8599
14.2086,0.8373,0.0415,-0.8787
14.2087,0.8159,0.0801,-0.8961
14.2088,0.7933,0.1187,-0.9120
14.2089,0.7694,0.1572,-0.9266
14.2090,0.7488,0.1886,-0.9375
14.2091,0.7357,0.2077,-0.9434
14.2091,0.7179,0.2330,-0.9509
14.2092,0.6906,0.2706,-0.9611
14.2093,0.6622,0.3077,-0.9699
14.2094,0.6330,0.3442,-0.9772
14.2095,0.6027,0.3804,-0.9831
14.2096,0.5715,0.4160,-0.9875
14.2097,0.5395,0.4509,-0.9903
14.2098,0.5066,0.4850,-0.9916
14.2099,0.4728,0.5185,-0.9913
14.2100,0.4445,0.5455,-0.9900
14.2101,0.4268,0.5616,-0.9884
14.2101,0.4031,0.5827,-0.9858
14.2102,0.3673,0.6136,-0.9810
14.2103,0.3311,0.6436,-0.9747
14.2104,0.2943,0.6726,-0.9670
14.2105,0.2571,0.7007,-0.9578
14.2106,0.2195,0.7277,-0.9472
14.2107,0.1816,0.7535,-0.9351
14.2108,0.1433,0.7781,-0.9215
14.2109,0.1048,0.8016,-0.9064
14.2110,0.0730,0.8200,-0.8930
14.2111,0.0535,0.8306,-0.8841
14.2111,0.0275,0.8444,-0.8718
14.2112,-0.0113,0.8640,-0.8527
14.2113,-0.0501,0.8824,-0.8323
14.2114,-0.0887,0.8994,-0.8107
14.2115,-0.1273,0.9151,-0.7878
14.2116,-0.1657,0.9295,-0.7638
14.2117,-0.2038,0.9423,-0.7386
14.2118,-0.2415,0.9537,-0.7122
14.2119,-0.2790,0.9636,-0.6846
14.2120,-0.3095,0.9707,-0.6611
14.2121,-0.3280,0.9742,-0.6463
14.2121,-0.3523,0.9785,-0.6262
14.2122,-0.3883,0.9839,-0.5956
14.2123,-0.4237,0.9879,-0.5642
14.2124,-0.4584,0.9904,-0.5320
14.2125,-0.4925,0.9914,-0.4989
14.2126,-0.5258,0.9909,-0.4651
14.2127,-0.5583,0.9889,-0.4306
14.2128,-0.5899,0.9853,-0.3953
14.2129,-0.6207,0.9801,-0.3594
14.2130,-0.6453,0.9747,-0.3295
14.2131,-0.6598,0.9707,-0.3109
14.2131,-0.6789,0.9649,-0.2860
14.2132,-0.7066,0.9553,-0.2487
14.2133,-0.7333,0.9442,-0.2110
14.2134,-0.7588,0.9318,-0.1730
14.2135,-0.7833,0.9180,-0.1347
14.2136,-0.8066,0.9027,-0.0962
14.2137,-0.8286,0.8861,-0.0575
14.2138,-0.8492,0.8680,-0.0188
14.2139,-0.8686,0.8486,0.0200
14.2140,-0.8836,0.8316,0.0520
14.2141,-0.8921,0.8206,0.0714
14.2141,-0.9029,0.8056,0.0973
14.2142,-0.9182,0.7824,0.1359
14.2143,-0.9322,0.7580,0.1742
14.2144,-0.9447,0.7325,0.2122
14.2145,-0.9558,0.7059,0.2499
14.2146,-0.9655,0.6782,0.2873
14.2147,-0.9737,0.6495,0.3242
14.2148,-0.9803,0.6197,0.3606
14.2149,-0.9854,0.5890,0.3964
14.2150,-0.9885,0.5629,0.4255
14.2151,-0.9896,0.5466,0.4430
14.2151,-0.9906,0.5246,0.4660
14.2152,-0.9912,0.4913,0.4999
14.2153,-0.9902,0.4573,0.5330
14.2154,-0.9878,0.4226,0.5653
14.2155,-0.9840,0.3872,0.5967
14.2156,-0.9786,0.3513,0.6274
14.2157,-0.9717,0.3148,0.6569
14.2158,-0.9633,0.2778,0.6855
14.2159,-0.9534,0.2404,0.7130
14.2160,-0.9440,0.2092,0.7348
14.2161,-0.9377,0.1900,0.7476
14.2161,-0.9287,0.1644,0.7643
14.2162,-0.9144,0.1260,0.7884
14.2163,-0.8988,0.0875,0.8113
14.2164,-0.8818,0.0489,0.8330
14.2165,-0.8636,0.0101,0.8535
14.2166,-0.8440,-0.0287,0.8727
14.2167,-0.8231,-0.0674,0.8905
14.2168,-0.8008,-0.1060,0.9068
14.2169,-0.7773,-0.1445,0.9219
14.2170,-0.7571,-0.1761,0.9332
14.2171,-0.7441,-0.1952,0.9394
14.2171,-0.7265,-0.2206,0.9471
14.2172,-0.6996,-0.2583,0.9578
14.2173,-0.6716,-0.2955,0.9671
14.2174,-0.6427,-0.3322,0.9749
14.2175,-0.6127,-0.3686,0.9813
14.2176,-0.5819,-0.4043,0.9862
14.2177,-0.5501,-0.4394,0.9895
14.2178,-0.5174,-0.4739,0.9913
14.2179,-0.4839,-0.5076,0.9915
14.2180,-0.4558,-0.5348,0.9906
14.2181,-0.4382,-0.5510,0.9892
14.2181,-0.4146,-0.5723,0.9870
14.2182,-0.3791,-0.6035,0.9826
14.2183,-0.3430,-0.6338,0.9768
14.2184,-0.3064,-0.6632,0.9696
14.2185,-0.2694,-0.6915,0.9609
14.2186,-0.2319,-0.7189,0.9508
14.2187,-0.1940,-0.7451,0.9391
14.2188,-0.1559,-0.7701,0.9260
14.2189,-0.1174,-0.7940,0.9114
14.2190,-0.0856,-0.8127,0.8983
14.2191,-0.0661,-0.8235,0.8897
14.2191,-0.0402,-0.8376,0.8777
14.2192,-0.0014,-0.8577,0.8590
14.2193,0.0374,-0.8765,0.8391
14.2194,0.0761,-0.8939,0.8179
14.2195,0.1147,-0.9101,0.7954
14.2196,0.1531,-0.9249,0.7718
14.2197,0.1913,-0.9382,0.7469
14.2198,0.2292,-0.9501,0.7209
14.2199,0.2668,-0.9605,0.6937
14.2200,0.2974,-0.9679,0.6705
14.2201,0.3159,-0.9717,0.6558
14.2201,0.3404,-0.9763,0.6359
14.2202,0.3766,-0.9822,0.6057
14.2203,0.4121,-0.9867,0.5746
14.2204,0.4471,-0.9897,0.5426
14.2205,0.4814,-0.9912,0.5098
14.2206,0.5150,-0.9912,0.4762
14.2207,0.5477,-0.9897,0.4419
14.2208,0.5796,-0.9865,0.4069
14.2209,0.6107,-0.9819,0.3712
14.2210,0.6356,-0.9769,0.3413
14.2211,0.6503,-0.9731,0.3229
14.2211,0.6695,-0.9676,0.2981
14.2212,0.6976,-0.9585,0.2609
14.2213,0.7246,-0.9479,0.2233
14.2214,0.7505,-0.9359,0.1854
14.2215,0.7754,-0.9226,0.1472
14.2216,0.7991,-0.9078,0.1087
14.2217,0.8215,-0.8916,0.0702
14.2218,0.8425,-0.8740,0.0315
14.2219,0.8624,-0.8550,-0.0074
14.2220,0.8777,-0.8384,-0.0393
14.2221,0.8864,-0.8276,-0.0588
14.2221,0.8975,-0.8128,-0.0847
14.2222,0.9133,-0.7900,-0.1233
14.2223,0.9277,-0.7660,-0.1617
14.2224,0.9407,-0.7409,-0.1998
14.2225,0.9523,-0.7146,-0.2376
14.2226,0.9625,-0.6873,-0.2751
14.2227,0.9711,-0.6589,-0.3122
14.2228,0.9782,-0.6295,-0.3487
14.2229,0.9838,-0.5990,-0.3848
14.2230,0.9873,-0.5732,-0.4141
14.2231,0.9886,-0.5570,-0.4316
14.2231,0.9900,-0.5352,-0.4548
14.2232,0.9910,-0.5021,-0.4889
14.2233,0.9906,-0.4684,-0.5222
14.2234,0.9887,-0.4339,-0.5548
14.2235,0.9853,-0.3988,-0.5866
14.2236,0.9805,-0.3630,-0.6175
14.2237,0.9741,-0.3267,-0.6474
14.2238,0.9661,-0.2899,-0.6762
14.2239,0.9566,-0.2525,-0.7041
14.2240,0.9477,-0.2215,-0.7262
14.2241,0.9416,-0.2024,-0.7392
14.2241,0.9329,-0.1768,-0.7561
14.2242,0.9191,-0.1385,-0.7806
14.2243,0.9039,-0.1000,-0.8039
14.2244,0.8874,-0.0614,-0.8260
14.2245,0.8696,-0.0227,-0.8469
14.2246,0.8504,0.0161,-0.8665
14.2247,0.8299,0.0548,-0.8848
14.2248,0.8081,0.0935,-0.9016
14.2249,0.7850,0.1321,-0.9171
14.2250,0.7651,0.1637,-0.9287
14.2251,0.7523,0.1829,-0.9351
14.2251,0.7349,0.2083,-0.9432
14.2252,0.7084,0.2461,-0.9544
14.2253,0.6807,0.2834,-0.9642
14.2254,0.6521,0.3203,-0.9724
14.2255,0.6225,0.3568,-0.9793
14.2256,0.5919,0.3928,-0.9847
14.2257,0.5604,0.4281,-0.9885
14.2258,0.5280,0.4627,-0.9908
14.2259,0.4948,0.4967,-0.9915
14.2260,0.4668,0.5241,-0.9909
14.2261,0.4494,0.5404,-0.9898
14.2261,0.4260,0.5619,-0.9879
14.2262,0.3906,0.5935,-0.9841
14.2263,0.3547,0.6241,-0.9788
14.2264,0.3183,0.6537,-0.9720
14.2265,0.2814,0.6824,-0.9638
14.2266,0.2440,0.7101,-0.9542
14.2267,0.2063,0.7367,-0.9430
14.2268,0.1683,0.7621,-0.9303
14.2269,0.1299,0.7863,-0.9162
14.2270,0.0981,0.8054,-0.9035
14.2271,0.0786,0.8164,-0.8950
14.2271,0.0527,0.8307,-0.8834
14.2272,0.0139,0.8512,-0.8651
14.2273,-0.0249,0.8704,-0.8456
14.2274,-0.0635,0.8883,-0.8248
14.2275,-0.1022,0.9049,-0.8027
14.2276,-0.1407,0.9202,-0.7795
14.2277,-0.1790,0.9340,-0.7550
14.2278,-0.2169,0.9463,-0.7293
14.2279,-0.2547,0.9572,-0.7025
14.2280,-0.2854,0.9650,-0.6796
14.2281,-0.3040,0.9690,-0.6651
14.2281,-0.3286,0.9740,-0.6454
14.2282,-0.3649,0.9804,-0.6155
14.2283,-0.4007,0.9853,-0.5846
14.2284,-0.4358,0.9888,-0.5530
14.2285,-0.4703,0.9908,-0.5204
14.2286,-0.5042,0.9913,-0.4871
14.2287,-0.5372,0.9902,-0.4530
14.2288,-0.5694,0.9876,-0.4182
14.2289,-0.6007,0.9834,-0.3827
14.2290,-0.6258,0.9788,-0.3530
14.2291,-0.6407,0.9753,-0.3346
14.2291,-0.6602,0.9701,-0.3100
14.2292,-0.6886,0.9615,-0.2729
14.2293,-0.7160,0.9514,-0.2354
14.2294,-0.7422,0.9399,-0.1977
14.2295,-0.7674,0.9270,-0.1595
14.2296,-0.7915,0.9127,-0.1211
14.2297,-0.8143,0.8969,-0.0826
14.2298,-0.8358,0.8797,-0.0439
14.2299,-0.8560,0.8612,-0.0051
14.2300,-0.8717,0.8449,0.0268
14.2301,-0.8806,0.8343,0.0463
14.2301,-0.8921,0.8198,0.0723
14.2302,-0.9083,0.7973,0.1109
14.2303,-0.9231,0.7737,0.1493
14.2304,-0.9365,0.7490,0.1875
14.2305,-0.9486,0.7231,0.2255
14.2306,-0.9593,0.6962,0.2631
14.2307,-0.9684,0.6681,0.3003
14.2308,-0.9759,0.6390,0.3370
14.2309,-0.9820,0.6088,0.3732
14.2310,-0.9859,0.5833,0.4026
14.2311,-0.9875,0.5672,0.4203
14.2311,-0.9892,0.5456,0.4436
14.2312,-0.9907,0.5128,0.4779
14.2313,-0.9908,0.4793,0.5115
14.2314,-0.9894,0.4450,0.5443
14.2315,-0.9865,0.4101,0.5764
14.2316,-0.9821,0.3745,0.6076
14.2317,-0.9762,0.3384,0.6378
14.2318,-0.9687,0.3017,0.6670
14.2319,-0.9597,0.2645,0.6952
14.2320,-0.9512,0.2336,0.7176
14.2321,-0.9453,0.2145,0.7307
14.2321,-0.9369,0.1890,0.7479
14.2322,-0.9236,0.1508,0.7728
14.2323,-0.9088,0.1124,0.7965
14.2324,-0.8928,0.0738,0.8189
14.2325,-0.8754,0.0351,0.8402
14.2326,-0.8566,-0.0037,0.8603
14.2327,-0.8365,-0.0424,0.8789
14.2328,-0.8151,-0.0811,0.8962
14.2329,-0.7924,-0.1197,0.9121
14.2330,-0.7728,-0.1514,0.9242
14.2331,-0.7602,-0.1706,0.9308
14.2331,-0.7431,-0.1961,0.9392
14.2332,-0.7169,-0.2340,0.9509
14.2333,-0.6896,-0.2715,0.9611
14.2334,-0.6613,-0.3085,0.9698
14.2335,-0.6320,-0.3451,0.9772
14.2336,-0.6018,-0.3813,0.9830
14.2337,-0.5706,-0.4168,0.9873
14.2338,-0.5384,-0.4516,0.9901
14.2339,-0.5054,-0.4858,0.9913
14.2340,-0.4777,-0.5134,0.9911
14.2341,-0.4604,-0.5299,0.9903
14.2341,-0.4371,-0.5516,0.9887
14.2342,-0.4019,-0.5834,0.9853
14.2343,-0.3662,-0.6143,0.9805
14.2344,-0.3300,-0.6442,0.9742
14.2345,-0.2932,-0.6733,0.9665
14.2346,-0.2560,-0.7013,0.9573
14.2347,-0.2184,-0.7282,0.9466
14.2348,-0.1804,-0.7539,0.9344
14.2349,-0.1421,-0.7786,0.9207
14.2350,-0.1104,-0.7980,0.9084
14.2351,-0.0910,-0.8092,0.9002
14.2351,-0.0650,-0.8237,0.8888
14.2352,-0.0263,-0.8447,0.8709
14.2353,0.0125,-0.8643,0.8518
14.2354,0.0512,-0.8826,0.8315
14.2355,0.0899,-0.8997,0.8098
14.2356,0.1284,-0.9154,0.7870
14.2357,0.1667,-0.9296,0.7629
14.2358,0.2048,-0.9424,0.7376
14.2359,0.2426,-0.9537,0.7111
14.2360,0.2735,-0.9619,0.6884
14.2361,0.2921,-0.9662,0.6741
14.2361,0.3168,-0.9715,0.6546
14.2362,0.3533,-0.9783,0.6250
14.2363,0.3893,-0.9838,0.5945
14.2364,0.4246,-0.9877,0.5631
14.2365,0.4593,-0.9902,0.5308
14.2366,0.4934,-0.9912,0.4978
14.2367,0.5267,-0.9906,0.4639
14.2368,0.5591,-0.9884,0.4293
14.2369,0.5907,-0.9848,0.3940
14.2370,0.6161,-0.9806,0.3645
14.2371,0.6311,-0.9773,0.3462
14.2371,0.6508,-0.9724,0.3216
14.2372,0.6795,-0.9642,0.2847
14.2373,0.7073,-0.9546,0.2474
14.2374,0.7339,-0.9436,0.2097
14.2375,0.7594,-0.9311,0.1717
14.2376,0.7839,-0.9173,0.1334
14.2377,0.8070,-0.9019,0.0949
14.2378,0.8289,-0.8852,0.0563
14.2379,0.8496,-0.8671,0.0175
14.2380,0.8656,-0.8511,-0.0145
14.2381,0.8747,-0.8407,-0.0340
14.2381,0.8865,-0.8265,-0.0600
14.2382,0.9031,-0.8045,-0.0986
14.2383,0.9184,-0.7813,-0.1371
14.2384,0.9323,-0.7569,-0.1754
14.2385,0.9448,-0.7314,-0.2134
14.2386,0.9559,-0.7048,-0.2511
14.2387,0.9655,-0.6771,-0.2884
14.2388,0.9735,-0.6482,-0.3253
14.2389,0.9801,-0.6184,-0.3617
14.2390,0.9844,-0.5931,-0.3913
14.2391,0.9862,-0.5772,-0.4090
14.2391,0.9882,-0.5557,-0.4325
14.2392,0.9902,-0.5232,-0.4670
14.2393,0.9908,-0.4899,-0.5009
14.2394,0.9898,-0.4559,-0.5339
14.2395,0.9874,-0.4212,-0.5662
14.2396,0.9835,-0.3858,-0.5977
14.2397,0.9781,-0.3499,-0.6282
14.2398,0.9711,-0.3134,-0.6577
14.2399,0.9626,-0.2763,-0.6862
14.2400,0.9544,-0.2455,-0.7089
14.2401,0.9487,-0.2265,-0.7223
14.2401,0.9407,-0.2010,-0.7397
14.2402,0.9278,-0.1629,-0.7649
14.2403,0.9135,-0.1246,-0.7890
14.2404,0.8979,-0.0861,-0.8118
14.2405,0.8809,-0.0474,-0.8335
14.2406,0.8626,-0.0086,-0.8540
14.2407,0.8429,0.0301,-0.8730
14.2408,0.8219,0.0688,-0.8907
14.2409,0.7996,0.1075,-0.9071
14.2410,0.7803,0.1392,-0.9195
14.2411,0.7679,0.1585,-0.9264
14.2411,0.7510,0.1840,-0.9351
14.2412,0.7252,0.2220,-0.9472
14.2413,0.6982,0.2596,-0.9578
14.2414,0.6703,0.2968,-0.9671
14.2415,0.6413,0.3336,-0.9749
14.2416,0.6113,0.3699,-0.9812
14.2417,0.5804,0.4055,-0.9860
14.2418,0.5486,0.4406,-0.9892
14.2419,0.5159,0.4750,-0.9909
14.2420,0.4883,0.5028,-0.9911
14.2421,0.4711,0.5194,-0.9905
14.2421,0.4480,0.5413,-0.9892
14.2422,0.4130,0.5733,-0.9864
14.2423,0.3775,0.6045,-0.9820
14.2424,0.3415,0.6347,-0.9762
14.2425,0.3048,0.6641,-0.9689
14.2426,0.2678,0.6925,-0.9602
14.2427,0.2303,0.7197,-0.9500
14.2428,0.1924,0.7458,-0.9382
14.2429,0.1542,0.7708,-0.9250
14.2430,0.1226,0.7905,-0.9130
14.2431,0.1031,0.8019,-0.9050
14.2431,0.0772,0.8167,-0.8940
14.2432,0.0385,0.8380,-0.8766
14.2433,-0.0002,0.8581,-0.8579
14.2434,-0.0389,0.8768,-0.8379
14.2435,-0.0776,0.8943,-0.8167
14.2436,-0.1163,0.9105,-0.7942
14.2437,-0.1546,0.9251,-0.7705
14.2438,-0.1928,0.9383,-0.7455
14.2439,-0.2307,0.9501,-0.7194
14.2440,-0.2617,0.9587,-0.6970
14.2441,-0.2804,0.9632,-0.6828
14.2441,-0.3052,0.9688,-0.6636
14.2442,-0.3418,0.9761,-0.6343
14.2443,-0.3779,0.9820,-0.6041
14.2444,-0.4134,0.9864,-0.5730
14.2445,-0.4484,0.9894,-0.5410
14.2446,-0.4827,0.9909,-0.5082
14.2447,-0.5162,0.9908,-0.4746
14.2448,-0.5489,0.9891,-0.4402
14.2449,-0.5808,0.9859,-0.4051
14.2450,-0.6064,0.9821,-0.3757
14.2451,-0.6215,0.9790,-0.3575
